user_id,date,steps,calories_burned,distance_km,active_minutes,sleep_hours,heart_rate_avg,workout_type,weather_conditions,location,mood
317,2025-02-13T00:00:00Z,6995,2960.84,18.23,179,11.5,147,None,Snow,Office,Happy
841,2025-09-20T00:00:00Z,27553,1745.85,13.89,1409,6.0,63,Gym Workout,Clear,Other,Happy
873,2024-08-02T00:00:00Z,10213,3835.95,16.61,1089,5.7,76,Cycling,Fog,Home,Neutral
521,2025-02-08T00:00:00Z,2510,2219.75,15.76,1160,8.7,138,Running,Rain,Home,Happy
621,2024-01-15T00:00:00Z,15782,3512.04,1.64,752,9.3,93,Walking,Snow,Park,Tired
722,2023-01-28T00:00:00Z,12589,3875.5,4.22,156,0.9,164,Swimming,Snow,Home,Neutral
537,2025-06-19T00:00:00Z,18063,1632.96,18.05,1202,8.1,129,Gym Workout,Clear,Office,Stressed
304,2025-08-06T00:00:00Z,28490,1573.69,1.79,705,2.3,113,Walking,Snow,Home,Stressed
393,2023-03-05T00:00:00Z,3433,3149.61,14.3,1298,3.1,96,Yoga,Clear,Park,Neutral
704,2023-06-20T00:00:00Z,5312,3269.14,2.07,780,2.5,135,Yoga,Clear,Other,Tired
111,2025-02-11T00:00:00Z,15768,3002.83,4.45,1236,11.5,125,Walking,Clear,Office,Neutral
802,2025-05-30T00:00:00Z,21222,3443.91,14.42,1280,5.6,76,None,Fog,Office,Neutral
416,2023-11-11T00:00:00Z,10783,1924.16,3.38,62,7.6,67,Yoga,Snow,Gym,Tired
107,2023-03-10T00:00:00Z,1720,3449.32,19.86,1256,7.3,61,Walking,Snow,Home,Stressed
361,2024-05-06T00:00:00Z,4676,2781.03,10.67,934,1.7,151,Swimming,Snow,Other,Neutral
262,2024-06-01T00:00:00Z,19791,3319.78,10.71,483,11.3,114,Walking,Fog,Park,Neutral
723,2025-08-03T00:00:00Z,16336,2488.56,10.41,842,9.7,178,Gym Workout,Clear,Gym,Stressed
864,2023-05-20T00:00:00Z,9937,2482.72,15.95,981,11.2,84,Running,Fog,Other,Tired
412,2024-05-18T00:00:00Z,16675,2371.86,19.64,250,7.6,132,Cycling,Snow,Gym,Tired
600,2024-06-24T00:00:00Z,13377,3360.8,4.18,1302,3.7,126,Cycling,Snow,Home,Happy
617,2025-06-25T00:00:00Z,10527,3005.38,14.94,579,3.3,82,Walking,Clear,Gym,Tired
752,2023-02-16T00:00:00Z,14642,2417.11,8.93,1037,2.4,69,Walking,Clear,Office,Happy
693,2024-03-04T00:00:00Z,9719,2349.93,17.21,148,5.7,137,Swimming,Fog,Other,Neutral
483,2024-06-02T00:00:00Z,7234,3228.65,3.74,702,6.7,158,Cycling,Snow,Gym,Neutral
945,2025-04-16T00:00:00Z,11880,1604.57,12.49,608,3.4,121,Walking,Snow,Other,Tired
104,2023-05-15T00:00:00Z,27603,2478.28,8.45,358,8.0,134,None,Fog,Office,Stressed
140,2024-07-22T00:00:00Z,12265,3931.99,2.08,1011,3.8,112,Running,Fog,Park,Neutral
186,2023-10-09T00:00:00Z,24166,2978.46,16.38,749,8.4,67,Cycling,Fog,Office,Happy
131,2024-05-09T00:00:00Z,336,1845.06,12.53,315,6.4,60,Running,Fog,Office,Neutral
538,2024-04-16T00:00:00Z,4879,2080.34,14.55,125,2.4,72,Yoga,Clear,Home,Neutral
633,2023-11-23T00:00:00Z,18099,2880.83,8.29,1124,6.1,93,Yoga,Snow,Home,Neutral
324,2024-11-28T00:00:00Z,7628,3731.8,12.82,584,8.5,147,Walking,Snow,Gym,Happy
32,2024-05-30T00:00:00Z,25063,2308.9,12.15,1120,3.4,140,Walking,Snow,Office,Stressed
225,2023-09-13T00:00:00Z,28107,1602.79,6.01,393,5.6,65,None,Rain,Gym,Tired
682,2023-04-19T00:00:00Z,23006,2858.02,0.64,464,7.0,167,Gym Workout,Clear,Gym,Neutral
6,2023-11-12T00:00:00Z,13795,3806.92,2.27,1432,1.2,167,Cycling,Clear,Park,Happy
448,2023-08-06T00:00:00Z,14000,3093.9,11.26,166,9.2,70,None,Snow,Office,Tired
646,2023-03-06T00:00:00Z,10899,2076.27,13.87,837,1.4,64,Walking,Fog,Gym,Neutral
88,2024-01-13T00:00:00Z,24338,3184.12,9.38,619,9.5,89,Running,Rain,Park,Happy
363,2024-10-18T00:00:00Z,25864,3537.64,3.81,112,9.4,85,Running,Clear,Home,Tired
554,2023-10-31T00:00:00Z,7338,2809.85,11.69,3,0.0,61,Walking,Snow,Park,Tired
70,2025-07-30T00:00:00Z,10200,3112.48,12.89,492,0.3,69,Yoga,Rain,Gym,Stressed
610,2023-08-21T00:00:00Z,11304,1625.82,4.9,1097,5.5,141,Yoga,Rain,Other,Happy
448,2024-11-12T00:00:00Z,29280,3775.13,18.46,26,3.6,140,Swimming,Rain,Other,Stressed
489,2023-08-17T00:00:00Z,6198,3251.02,2.82,886,10.7,87,None,Rain,Home,Neutral
35,2024-11-03T00:00:00Z,665,3380.99,0.01,259,7.9,71,Cycling,Fog,Park,Stressed
446,2025-02-22T00:00:00Z,24890,2051.49,11.47,1288,6.9,158,Cycling,Clear,Gym,Tired
746,2024-05-01T00:00:00Z,9327,3330.93,14.26,638,1.3,105,Walking,Fog,Office,Tired
959,2025-06-09T00:00:00Z,6825,1669.19,17.51,761,6.0,137,Swimming,Fog,Office,Happy
632,2024-02-23T00:00:00Z,15664,2929.39,15.76,1056,11.0,139,Swimming,Snow,Park,Happy
505,2025-04-19T00:00:00Z,23059,3232.87,19.07,483,2.2,127,Cycling,Snow,Home,Stressed
832,2024-05-17T00:00:00Z,25585,3279.96,13.03,204,2.9,119,None,Clear,Park,Neutral
719,2023-12-11T00:00:00Z,12238,3763.16,11.95,1172,2.6,68,Cycling,Snow,Park,Tired
199,2023-09-04T00:00:00Z,17907,3666.71,13.72,1283,6.5,168,Gym Workout,Clear,Other,Tired
960,2023-01-24T00:00:00Z,26947,2687.39,13.84,1429,10.0,173,Swimming,Fog,Gym,Neutral
884,2023-05-26T00:00:00Z,7671,2221.91,19.81,638,7.5,129,Yoga,Clear,Park,Stressed
724,2025-02-10T00:00:00Z,4412,1576.66,4.06,966,8.5,68,Yoga,Snow,Gym,Stressed
407,2025-06-15T00:00:00Z,9691,3112.94,15.41,368,10.4,160,Cycling,Clear,Home,Stressed
439,2024-09-17T00:00:00Z,16091,2062.97,19.69,1305,7.2,144,Swimming,Rain,Home,Happy
754,2025-01-04T00:00:00Z,63,2175.02,9.04,141,11.0,155,None,Rain,Office,Neutral
850,2024-10-03T00:00:00Z,12593,2847.85,7.2,1303,10.1,80,Swimming,Clear,Office,Happy
64,2023-06-07T00:00:00Z,3786,3555.83,0.58,294,9.6,169,None,Fog,Park,Neutral
797,2023-02-21T00:00:00Z,23549,2428.97,3.1,1205,6.7,67,Yoga,Fog,Other,Happy
30,2023-04-09T00:00:00Z,24788,2877.46,4.22,350,7.7,125,Cycling,Clear,Home,Tired
302,2024-05-12T00:00:00Z,13941,2137.05,14.02,208,9.8,76,Cycling,Rain,Park,Tired
224,2023-08-06T00:00:00Z,29717,2190.75,11.78,127,5.1,101,None,Snow,Home,Neutral
890,2024-09-26T00:00:00Z,23828,2918.52,10.61,1111,5.2,128,Cycling,Fog,Office,Neutral
545,2024-06-20T00:00:00Z,28583,3840.89,16.52,1207,8.6,110,Cycling,Fog,Park,Neutral
851,2024-05-26T00:00:00Z,25539,3076.51,0.07,776,3.4,145,Swimming,Rain,Home,Happy
941,2023-02-07T00:00:00Z,1933,3837.55,0.01,1147,5.7,79,Running,Snow,Home,Tired
413,2023-04-19T00:00:00Z,5961,3153.05,12.78,72,2.7,154,Running,Rain,Gym,Stressed
710,2023-12-08T00:00:00Z,17219,1572.78,3.69,1182,7.1,128,Yoga,Clear,Gym,Stressed
367,2023-06-13T00:00:00Z,309,2026.82,5.61,1377,7.1,104,None,Snow,Gym,Stressed
436,2025-04-18T00:00:00Z,23403,2333.04,5.54,307,2.8,69,None,Snow,Gym,Tired
871,2023-10-31T00:00:00Z,3602,2625.1,7.39,351,0.9,82,Gym Workout,Rain,Home,Neutral
195,2025-03-18T00:00:00Z,12310,1762.4,3.95,1114,5.2,154,Running,Clear,Office,Stressed
454,2024-12-03T00:00:00Z,8286,3467.7,6.8,437,7.5,123,None,Snow,Office,Stressed
123,2025-06-29T00:00:00Z,5043,3318.7,18.42,145,10.4,95,Running,Snow,Office,Stressed
237,2024-01-30T00:00:00Z,27895,2313.32,8.59,69,6.0,170,Yoga,Rain,Other,Stressed
82,2023-09-17T00:00:00Z,14849,2086.67,5.95,618,9.6,151,Gym Workout,Rain,Home,Happy
963,2024-03-21T00:00:00Z,1924,3152.44,11.45,594,3.3,88,Running,Clear,Gym,Neutral
488,2025-03-23T00:00:00Z,8033,1652.26,16.66,106,11.7,142,None,Clear,Park,Happy
430,2023-08-17T00:00:00Z,13856,1669.51,10.95,360,6.9,152,Cycling,Fog,Park,Happy
576,2025-04-08T00:00:00Z,381,2793.34,19.58,1233,0.0,76,Gym Workout,Snow,Gym,Stressed
260,2024-12-06T00:00:00Z,24745,2317.03,4.93,736,1.9,133,Yoga,Clear,Other,Neutral
814,2024-11-09T00:00:00Z,23226,1516.98,14.55,1373,3.5,94,Yoga,Rain,Office,Neutral
297,2024-02-06T00:00:00Z,25889,1626.46,1.69,521,9.6,66,Swimming,Snow,Other,Neutral
508,2024-05-25T00:00:00Z,16993,3948.67,13.17,330,5.6,162,Walking,Clear,Park,Happy
836,2023-07-04T00:00:00Z,14827,3316.71,7.17,706,8.4,147,None,Clear,Office,Tired
976,2024-10-17T00:00:00Z,6537,3547.47,9.17,219,6.4,112,Swimming,Snow,Gym,Happy
636,2025-09-12T00:00:00Z,8968,2024.55,6.58,612,11.1,105,Swimming,Rain,Office,Stressed
113,2024-04-16T00:00:00Z,18439,1652.35,0.41,367,8.2,102,Yoga,Snow,Gym,Neutral
371,2024-04-28T00:00:00Z,2408,1562.48,14.15,835,8.4,148,None,Fog,Office,Happy
684,2024-11-08T00:00:00Z,4926,3172.48,7.48,403,0.0,153,None,Clear,Park,Neutral
201,2024-11-11T00:00:00Z,11504,3750.51,0.42,17,7.6,145,Walking,Snow,Gym,Neutral
810,2025-02-21T00:00:00Z,5667,2826.1,7.48,592,1.7,159,Running,Clear,Park,Stressed
644,2025-08-22T00:00:00Z,23194,2233.77,12.02,1227,10.1,141,Running,Rain,Office,Stressed
55,2025-02-24T00:00:00Z,33,2438.42,13.24,916,7.1,67,Walking,Clear,Park,Happy
473,2024-03-24T00:00:00Z,18509,1860.59,8.8,1155,9.9,112,Cycling,Rain,Park,Neutral
225,2023-01-31T00:00:00Z,28106,3380.07,1.06,379,3.3,124,Walking,Fog,Office,Stressed
627,2025-03-09T00:00:00Z,24568,2373.08,5.97,335,4.2,71,None,Rain,Office,Tired
33,2023-05-28T00:00:00Z,15135,3071.32,19.03,1130,7.5,173,Cycling,Clear,Park,Neutral
665,2023-09-15T00:00:00Z,4874,3258.82,14.2,377,11.7,66,None,Fog,Other,Tired
28,2024-02-07T00:00:00Z,21456,2235.64,7.86,1087,0.4,169,None,Snow,Other,Happy
42,2023-09-27T00:00:00Z,23999,2162.24,16.75,720,3.6,112,Swimming,Fog,Park,Tired
723,2024-03-03T00:00:00Z,25541,1591.52,6.2,1074,4.8,83,Running,Fog,Park,Happy
592,2025-02-22T00:00:00Z,23396,2761.76,19.92,1399,0.3,92,Walking,Fog,Gym,Happy
409,2024-03-07T00:00:00Z,6766,3814.6,0.71,140,5.8,81,Yoga,Fog,Gym,Stressed
593,2025-02-02T00:00:00Z,16257,2957.55,1.45,145,0.5,151,Yoga,Fog,Other,Stressed
365,2024-04-11T00:00:00Z,29716,2714.25,17.99,962,5.2,159,Yoga,Fog,Office,Happy
388,2023-05-15T00:00:00Z,15890,3573.7,12.7,480,4.5,149,Swimming,Fog,Other,Neutral
37,2024-09-20T00:00:00Z,22517,3887.55,9.57,1244,6.7,111,Cycling,Clear,Gym,Stressed
155,2023-05-16T00:00:00Z,10086,3598.14,18.76,910,11.3,132,Cycling,Fog,Gym,Tired
544,2024-03-24T00:00:00Z,3174,1787.66,6.9,655,3.3,129,Cycling,Clear,Gym,Happy
849,2024-10-23T00:00:00Z,28131,2694.4,1.78,845,2.9,97,Swimming,Rain,Office,Stressed
310,2024-02-12T00:00:00Z,14531,3211.43,18.66,1197,3.6,148,Gym Workout,Rain,Home,Neutral
535,2024-08-03T00:00:00Z,5949,3344.31,8.4,559,10.9,107,Yoga,Rain,Other,Tired
728,2025-01-20T00:00:00Z,22528,2261.98,18.52,344,6.1,100,Yoga,Fog,Gym,Stressed
802,2024-03-02T00:00:00Z,4741,1822.03,14.65,485,6.7,92,Walking,Fog,Other,Tired
989,2023-06-02T00:00:00Z,325,3857.16,16.24,778,10.8,107,Yoga,Fog,Other,Neutral
676,2025-08-14T00:00:00Z,15041,2316.06,14.7,632,3.2,62,Yoga,Rain,Park,Neutral
725,2025-08-25T00:00:00Z,142,2895.64,4.19,381,7.1,155,None,Snow,Park,Stressed
76,2024-05-23T00:00:00Z,6953,3679.43,15.67,378,9.3,107,Yoga,Rain,Home,Happy
221,2025-07-06T00:00:00Z,29033,1982.42,9.26,993,11.3,152,Gym Workout,Fog,Other,Neutral
518,2023-12-07T00:00:00Z,22107,2253.51,15.38,1170,6.6,146,Cycling,Rain,Other,Happy
392,2024-04-17T00:00:00Z,16789,3981.56,10.88,76,3.0,124,Walking,Snow,Gym,Stressed
102,2024-02-13T00:00:00Z,5210,2554.05,0.87,409,9.8,72,Yoga,Fog,Home,Tired
907,2024-12-31T00:00:00Z,1455,3156.71,13.47,1208,4.8,119,Walking,Fog,Other,Tired
620,2024-03-30T00:00:00Z,20417,2958.89,5.35,1059,11.8,111,Walking,Rain,Park,Tired
829,2025-08-03T00:00:00Z,3242,2974.42,12.19,1272,1.2,67,Gym Workout,Fog,Park,Neutral
686,2025-01-23T00:00:00Z,9768,3403.48,19.87,205,11.0,98,Gym Workout,Clear,Office,Stressed
58,2023-01-22T00:00:00Z,17950,3758.32,3.1,305,6.0,168,Walking,Rain,Other,Tired
472,2023-02-25T00:00:00Z,295,2984.88,3.56,118,9.9,123,None,Clear,Other,Neutral
126,2023-08-28T00:00:00Z,10991,1814.48,12.45,135,2.1,108,Walking,Fog,Other,Stressed
673,2023-06-12T00:00:00Z,9337,1777.44,2.51,803,5.6,130,None,Fog,Park,Neutral
695,2025-02-02T00:00:00Z,29399,2711.83,15.26,1120,5.9,94,Running,Clear,Other,Tired
147,2023-11-28T00:00:00Z,421,3671.08,19.11,1286,3.0,126,Walking,Snow,Home,Stressed
648,2023-05-11T00:00:00Z,20344,3841.3,9.76,1427,1.3,143,Walking,Snow,Other,Stressed
557,2024-07-24T00:00:00Z,11929,1701.5,14.27,73,7.6,79,Running,Rain,Office,Happy
536,2023-12-25T00:00:00Z,9593,2525.97,9.11,449,0.7,106,Swimming,Clear,Office,Tired
563,2025-09-18T00:00:00Z,20311,2786.61,14.5,1169,7.0,61,None,Snow,Home,Neutral
352,2023-03-01T00:00:00Z,23295,3813.99,13.48,268,4.1,145,Walking,Clear,Office,Tired
869,2023-09-25T00:00:00Z,22200,2839.12,1.32,290,4.8,165,Running,Snow,Home,Neutral
553,2024-01-11T00:00:00Z,21657,1570.09,19.92,826,3.8,112,Swimming,Snow,Gym,Neutral
843,2025-04-26T00:00:00Z,814,2962.52,2.49,61,1.3,106,Walking,Snow,Gym,Stressed
659,2023-10-23T00:00:00Z,6538,2417.02,13.63,403,9.0,176,Swimming,Clear,Gym,Happy
881,2024-03-02T00:00:00Z,5688,3374.03,3.42,1023,7.4,135,Walking,Fog,Other,Tired
224,2024-05-10T00:00:00Z,1505,3182.4,18.83,1404,10.1,93,Gym Workout,Snow,Other,Tired
443,2024-09-21T00:00:00Z,25964,1729.9,0.13,1008,5.8,106,Gym Workout,Clear,Other,Neutral
423,2023-06-09T00:00:00Z,21386,1663.4,4.76,261,4.9,88,None,Rain,Office,Happy
772,2025-02-21T00:00:00Z,3352,1865.89,0.43,542,0.4,161,Swimming,Clear,Office,Stressed
424,2023-11-30T00:00:00Z,21821,2697.81,5.74,1246,1.5,76,Swimming,Snow,Park,Neutral
463,2024-09-27T00:00:00Z,3898,1771.62,13.77,919,5.1,96,Gym Workout,Clear,Park,Happy
451,2023-06-24T00:00:00Z,9340,2428.04,3.45,71,4.6,148,None,Fog,Park,Stressed
778,2023-01-26T00:00:00Z,20193,3070.58,16.58,350,7.0,143,Walking,Fog,Other,Stressed
15,2025-09-17T00:00:00Z,3811,3761.61,6.4,1340,6.0,153,Yoga,Clear,Office,Happy
944,2024-06-15T00:00:00Z,9764,3974.21,0.61,1247,7.0,70,Swimming,Snow,Other,Happy
618,2023-02-27T00:00:00Z,23515,1769.19,0.45,665,1.4,130,Yoga,Fog,Office,Tired
206,2025-03-19T00:00:00Z,23213,3752.37,9.73,244,3.4,142,Cycling,Clear,Office,Stressed
605,2024-10-11T00:00:00Z,16572,2114.89,4.47,877,5.3,136,Gym Workout,Clear,Office,Tired
478,2024-02-11T00:00:00Z,11899,1813.49,16.79,92,9.8,63,Running,Fog,Office,Tired
980,2024-12-20T00:00:00Z,27582,1507.49,19.06,1033,10.0,179,Gym Workout,Fog,Park,Happy
549,2025-03-17T00:00:00Z,19020,2595.39,7.43,807,9.2,78,Walking,Clear,Park,Happy
200,2025-09-02T00:00:00Z,15391,3725.75,15.76,291,11.3,147,Gym Workout,Fog,Home,Tired
605,2023-09-20T00:00:00Z,5471,3129.73,7.5,1350,4.2,131,None,Rain,Gym,Happy
109,2024-11-09T00:00:00Z,4563,3084.83,14.11,971,11.3,84,Walking,Rain,Gym,Stressed
964,2025-09-01T00:00:00Z,15329,2656.15,10.9,1031,11.2,119,Gym Workout,Fog,Park,Happy
14,2024-03-25T00:00:00Z,12129,3373.52,8.29,655,5.9,81,Yoga,Fog,Office,Neutral
603,2024-05-07T00:00:00Z,15570,3820.95,12.89,1426,6.5,110,Cycling,Clear,Home,Neutral
128,2025-06-06T00:00:00Z,27663,2702.87,17.92,1121,3.4,162,Swimming,Snow,Home,Tired
350,2023-12-06T00:00:00Z,23670,3318.05,3.5,150,7.1,112,Cycling,Clear,Home,Stressed
146,2024-11-23T00:00:00Z,27776,1855.27,14.86,384,9.3,99,Yoga,Rain,Home,Stressed
142,2024-04-09T00:00:00Z,19025,2115.76,6.15,308,0.4,148,None,Rain,Gym,Stressed
856,2024-12-11T00:00:00Z,824,1734.8,14.34,1394,11.2,130,Cycling,Clear,Office,Tired
80,2024-01-26T00:00:00Z,15221,2913.85,13.25,243,0.2,134,Walking,Fog,Other,Happy
246,2025-01-04T00:00:00Z,19099,2454.49,15.98,83,6.4,61,Swimming,Rain,Park,Tired
525,2023-03-07T00:00:00Z,25822,1828.1,14.99,1018,3.0,91,None,Fog,Office,Happy
281,2025-04-24T00:00:00Z,24044,1861.98,12.04,713,3.2,68,Swimming,Snow,Other,Neutral
601,2023-03-29T00:00:00Z,11128,3770.98,10.29,1392,0.4,137,Cycling,Fog,Park,Happy
661,2025-07-28T00:00:00Z,11137,2796.65,0.77,540,11.2,133,Cycling,Snow,Gym,Tired
11,2023-12-26T00:00:00Z,26482,2886.5,2.94,1362,4.8,75,Walking,Fog,Office,Happy
258,2025-08-25T00:00:00Z,21802,1502.55,0.29,826,9.3,69,Cycling,Clear,Park,Neutral
93,2023-06-18T00:00:00Z,2945,3254.26,6.17,431,9.3,134,None,Fog,Home,Happy
254,2024-02-25T00:00:00Z,4868,2584.64,7.88,214,6.4,118,Gym Workout,Snow,Other,Neutral
531,2024-05-07T00:00:00Z,25766,2169.45,11.0,74,4.4,147,Swimming,Rain,Other,Stressed
966,2023-02-03T00:00:00Z,11468,2373.59,12.01,166,2.1,129,None,Snow,Home,Happy
86,2025-08-29T00:00:00Z,10585,3449.5,14.66,660,8.2,124,Running,Fog,Gym,Tired
608,2023-12-16T00:00:00Z,14633,2835.68,10.07,104,4.1,150,Gym Workout,Clear,Office,Happy
510,2025-04-12T00:00:00Z,17350,3845.48,4.82,985,4.2,117,Running,Snow,Other,Stressed
993,2025-09-21T00:00:00Z,20735,2297.9,12.33,200,4.0,176,Gym Workout,Fog,Gym,Stressed
202,2025-03-29T00:00:00Z,25080,2410.39,1.64,934,6.9,110,None,Fog,Gym,Happy
484,2024-07-13T00:00:00Z,22991,3937.45,8.43,1014,6.5,160,Running,Clear,Other,Stressed
227,2025-04-17T00:00:00Z,23521,2123.21,14.74,299,3.3,167,Swimming,Clear,Gym,Neutral
765,2023-04-14T00:00:00Z,24519,3211.33,17.36,1324,0.3,106,Gym Workout,Rain,Other,Happy
405,2023-07-26T00:00:00Z,1547,3647.42,11.04,663,4.5,108,Cycling,Clear,Home,Happy
864,2023-06-24T00:00:00Z,21553,2693.04,1.19,277,0.7,174,None,Rain,Home,Stressed
337,2023-03-28T00:00:00Z,8226,3737.0,5.54,795,8.8,91,Cycling,Snow,Other,Stressed
108,2023-06-14T00:00:00Z,2177,3598.58,8.37,135,4.7,66,Cycling,Rain,Gym,Happy
360,2023-01-11T00:00:00Z,25512,1522.48,11.9,914,4.1,69,Swimming,Snow,Office,Neutral
583,2024-04-23T00:00:00Z,2356,1917.09,6.08,984,4.5,113,Running,Snow,Home,Tired
317,2024-05-22T00:00:00Z,4356,1816.76,3.57,1214,4.2,75,None,Fog,Office,Happy
883,2023-03-03T00:00:00Z,2939,1988.39,1.51,790,8.8,101,Swimming,Fog,Office,Happy
230,2024-11-14T00:00:00Z,13329,1776.48,4.56,1421,7.8,116,Swimming,Snow,Gym,Neutral
221,2024-08-30T00:00:00Z,9291,2181.56,10.17,1258,10.2,108,Running,Snow,Office,Tired
537,2023-10-30T00:00:00Z,528,1799.95,16.83,456,1.1,167,Yoga,Rain,Home,Tired
74,2024-12-05T00:00:00Z,24058,1550.16,15.06,1135,3.2,97,Yoga,Snow,Gym,Happy
34,2023-06-15T00:00:00Z,6058,2249.4,0.85,353,1.0,84,None,Snow,Office,Stressed
981,2023-01-21T00:00:00Z,480,2154.82,2.92,537,6.8,105,Running,Fog,Home,Happy
779,2025-03-09T00:00:00Z,28525,2951.96,13.28,341,4.2,170,Yoga,Rain,Other,Happy
628,2025-04-02T00:00:00Z,18325,2712.95,2.95,1099,8.2,146,Walking,Clear,Office,Happy
143,2023-10-10T00:00:00Z,8833,1877.29,3.95,1160,4.4,104,Yoga,Clear,Home,Neutral
868,2025-02-07T00:00:00Z,1738,3793.87,11.54,280,10.0,150,Gym Workout,Rain,Other,Tired
343,2025-02-18T00:00:00Z,9973,2464.5,6.34,159,9.6,110,Cycling,Snow,Office,Stressed
423,2023-08-22T00:00:00Z,12681,1947.67,7.54,203,5.2,137,Cycling,Snow,Other,Stressed
7,2024-02-06T00:00:00Z,28179,2200.61,9.91,1380,2.5,125,Yoga,Rain,Office,Stressed
584,2024-05-27T00:00:00Z,7373,3818.7,19.07,1063,8.5,132,Yoga,Fog,Other,Tired
645,2024-12-16T00:00:00Z,9401,2072.87,12.19,682,4.5,142,Gym Workout,Snow,Park,Tired
797,2023-06-11T00:00:00Z,24938,3179.12,6.94,352,10.6,74,Gym Workout,Fog,Other,Happy
188,2023-12-28T00:00:00Z,5774,1724.98,7.63,1382,11.4,171,Cycling,Snow,Home,Happy
367,2023-09-10T00:00:00Z,10634,2569.88,2.38,908,10.3,168,Running,Rain,Home,Neutral
595,2024-02-01T00:00:00Z,21912,1632.39,15.7,982,2.3,161,Running,Fog,Park,Neutral
909,2023-08-14T00:00:00Z,19814,3496.65,19.59,459,5.0,136,Cycling,Clear,Park,Happy
103,2024-02-22T00:00:00Z,16343,3059.98,0.87,475,11.5,177,Running,Snow,Gym,Neutral
820,2023-11-03T00:00:00Z,16680,2660.46,3.15,37,8.6,89,Running,Snow,Gym,Stressed
119,2024-11-17T00:00:00Z,6386,2844.37,5.16,598,5.9,178,Swimming,Rain,Home,Tired
917,2023-12-03T00:00:00Z,19172,3736.42,8.84,1351,4.8,167,Swimming,Fog,Gym,Stressed
207,2023-01-03T00:00:00Z,28741,3992.65,18.48,183,2.2,137,None,Clear,Other,Tired
975,2024-01-01T00:00:00Z,11652,2081.69,7.54,550,8.9,178,Swimming,Snow,Other,Stressed
79,2025-01-20T00:00:00Z,24303,2028.52,13.62,1401,11.6,125,Cycling,Rain,Park,Happy
258,2023-03-16T00:00:00Z,28774,2764.01,1.15,362,2.3,134,Walking,Rain,Other,Happy
144,2024-08-29T00:00:00Z,4712,3677.11,14.5,215,2.4,87,None,Snow,Home,Tired
758,2025-05-27T00:00:00Z,9879,2619.66,5.01,562,10.6,115,Cycling,Clear,Gym,Neutral
921,2023-05-26T00:00:00Z,24341,2256.05,13.1,469,4.7,148,Yoga,Rain,Home,Happy
971,2025-06-02T00:00:00Z,29591,3349.89,3.12,1284,11.4,115,Swimming,Snow,Other,Neutral
891,2024-02-11T00:00:00Z,22059,1958.81,0.11,119,3.8,110,Cycling,Clear,Office,Stressed
849,2024-11-04T00:00:00Z,19206,1869.57,16.89,870,11.9,91,Running,Snow,Other,Neutral
59,2024-04-06T00:00:00Z,29451,2153.43,19.42,154,5.1,91,Walking,Clear,Office,Happy
15,2023-03-03T00:00:00Z,29104,2598.62,13.88,737,8.8,67,Running,Clear,Gym,Neutral
261,2024-06-29T00:00:00Z,7494,3243.98,11.98,973,8.0,78,Swimming,Rain,Office,Happy
38,2024-06-08T00:00:00Z,22583,3312.5,10.48,402,3.2,119,Gym Workout,Fog,Office,Stressed
712,2025-06-24T00:00:00Z,16042,3720.59,3.79,147,10.0,158,Walking,Fog,Other,Happy
45,2024-07-01T00:00:00Z,14214,3764.98,3.81,1083,3.4,120,Running,Snow,Other,Neutral
257,2023-08-02T00:00:00Z,27351,1667.13,10.28,267,10.2,146,Cycling,Snow,Home,Stressed
504,2024-05-25T00:00:00Z,24772,1566.06,5.78,1087,2.3,97,Yoga,Rain,Office,Stressed
869,2023-11-29T00:00:00Z,27581,2356.14,12.56,1257,4.3,174,Yoga,Snow,Other,Neutral
367,2023-12-13T00:00:00Z,10448,2691.94,0.14,736,9.9,78,Walking,Snow,Other,Tired
575,2023-04-01T00:00:00Z,5932,3836.3,10.25,399,10.4,127,None,Clear,Gym,Tired
282,2023-10-05T00:00:00Z,22787,3134.84,4.24,790,0.4,66,Cycling,Fog,Gym,Stressed
808,2025-06-21T00:00:00Z,17377,1659.99,14.84,658,4.0,145,Gym Workout,Fog,Park,Tired
189,2025-05-29T00:00:00Z,8089,2956.94,12.13,1253,7.5,144,None,Clear,Other,Happy
256,2024-11-07T00:00:00Z,22203,2420.96,2.28,904,3.3,77,Cycling,Snow,Park,Neutral
563,2025-01-01T00:00:00Z,7284,3325.98,17.23,545,2.5,157,Gym Workout,Rain,Other,Tired
580,2025-08-21T00:00:00Z,416,3177.63,1.88,1431,7.8,148,Walking,Fog,Park,Tired
549,2024-01-12T00:00:00Z,13526,2621.27,13.01,859,9.5,115,Running,Snow,Office,Neutral
405,2024-07-03T00:00:00Z,25289,1548.01,5.2,1354,1.4,77,None,Fog,Office,Tired
583,2024-03-15T00:00:00Z,3374,3259.33,2.77,685,1.7,118,Walking,Fog,Home,Happy
902,2025-05-04T00:00:00Z,10697,1745.32,7.68,1130,11.6,124,Gym Workout,Fog,Other,Neutral
802,2023-01-24T00:00:00Z,12874,3835.22,16.24,492,8.6,152,Gym Workout,Rain,Park,Happy
828,2024-09-01T00:00:00Z,1199,2425.36,2.51,90,1.2,100,Running,Clear,Gym,Happy
823,2023-02-18T00:00:00Z,28946,1667.52,13.58,724,7.0,99,Walking,Snow,Park,Happy
298,2023-08-06T00:00:00Z,6456,2849.84,10.04,273,10.0,155,Cycling,Rain,Park,Neutral
